The 95 precent credible set consists of 12 out of 45 topologies

support	#taxa	topology
99.89%	926	fas_GH2_10_S + fas_GH4_39_S
99.89%	926	fas_GH4_33_S + kya_GH3_30_S
99.89%	926	fas_GH2_17_S + kya_GH3_31_S
99.89%	926	fas_GH4_39_S + kya_GH3_45_S
99.89%	926	fas_GH1_12_S + fas_GH4_32_S
99.89%	926	eng_CA2_20_S + fas_GH2_17_S
99.89%	926	fas_GH2_16_S + fas_GH4_40_S
99.89%	926	kya_GH3_27_S + kya_GH3_28_S
99.89%	926	fas_GH4_39_S + kya_GH3_8_S
99.89%	926	fas_GH4_36_S + fas_GH4_37_S
99.89%	926	fas_GH2_17_S + kya_GH3_43_S
99.89%	926	fas_GH2_11_S + kya_GH3_28_S
99.89%	926	fas_GH2_17_S + fas_GH4_35_S
99.89%	926	fas_GH4_33_S + kya_GH3_8_S
99.89%	926	kya_GH3_27_S + kya_GH3_7_S
99.89%	926	eng_CA2_20_S + fas_GH4_34_S
99.89%	926	fas_GH1_14_S + fas_GH2_11_S
99.89%	926	kya_GH3_27_S + kya_GH3_29_S
99.89%	926	fas_GH2_16_S + kya_GH3_27_S
99.89%	926	fas_GH2_17_S + kya_GH3_44_S
99.89%	926	fas_GH4_37_S + kya_GH3_28_S
99.89%	926	fas_GH2_17_S + fas_GH4_36_S
99.89%	926	kya_GH3_27_S + kya_GH3_8_S
99.89%	926	fas_GH4_39_S + kya_GH3_47_S
99.89%	926	eng_CA2_20_S + fas_GH4_33_S
99.89%	926	fas_GH1_13_S + fas_GH4_34_S
99.89%	926	fas_GH4_38_S + fas_GH4_40_S
99.89%	926	fas_GH2_17_S + kya_GH3_45_S
99.89%	926	fas_GH4_36_S + fas_GH4_39_S
99.89%	926	fas_GH4_32_S + kya_GH3_29_S
99.89%	926	kya_GH3_27_S + kya_GH3_9_S
99.89%	926	fas_GH2_16_S + fas_GH2_17_S
99.89%	926	fas_GH1_14_S + fas_GH4_40_S
99.89%	926	fas_GH2_10_S + kya_GH3_27_S
99.89%	926	fas_GH4_40_S + kya_GH3_29_S
99.89%	926	fas_GH4_34_S + kya_GH3_43_S
99.89%	926	fas_GH2_10_S + fas_GH4_34_S
99.89%	926	fas_GH2_17_S + kya_GH3_8_S
99.89%	926	fas_GH1_13_S + fas_GH4_33_S
99.89%	926	fas_GH1_14_S + fas_GH4_39_S
99.89%	926	fas_GH2_16_S + fas_GH4_39_S
99.89%	926	fas_GH2_11_S + kya_GH3_8_S
99.89%	926	fas_GH4_40_S + kya_GH3_28_S
99.89%	926	fas_GH4_37_S + kya_GH3_45_S
99.89%	926	fas_GH2_17_S + kya_GH3_46_S
99.89%	926	eng_CA2_20_S + fas_GH4_40_S
99.89%	926	fas_GH4_34_S + kya_GH3_31_S
99.89%	926	fas_GH1_12_S + kya_GH3_27_S
99.89%	926	fas_GH2_10_S + fas_GH2_11_S
99.89%	926	fas_GH4_33_S + fas_GH4_36_S
99.89%	926	fas_GH4_34_S + kya_GH3_44_S
99.89%	926	fas_GH2_17_S + kya_GH3_9_S
99.89%	926	fas_GH4_33_S + kya_GH3_29_S
99.89%	926	fas_GH1_13_S + fas_GH4_32_S
99.89%	926	fas_GH4_32_S + fas_GH4_38_S
99.89%	926	fas_GH2_17_S + kya_GH3_47_S
99.89%	926	fas_GH4_37_S + kya_GH3_44_S
99.89%	926	fas_GH2_11_S + kya_GH3_9_S
99.89%	926	fas_GH2_11_S + kya_GH3_47_S
99.89%	926	fas_GH1_12_S + fas_GH2_11_S
99.89%	926	fas_GH1_14_S + fas_GH2_17_S
99.89%	926	fas_GH4_39_S + kya_GH3_29_S
99.89%	926	fas_GH1_12_S + fas_GH4_33_S
99.89%	926	fas_GH4_33_S + fas_GH4_35_S
99.89%	926	fas_GH4_34_S + kya_GH3_45_S
99.89%	926	fas_GH4_39_S + kya_GH3_7_S
99.89%	926	fas_GH4_33_S + kya_GH3_28_S
99.89%	926	fas_GH2_16_S + fas_GH4_37_S
99.89%	926	fas_GH4_32_S + kya_GH3_41_S
99.89%	926	fas_GH4_37_S + kya_GH3_47_S
99.89%	926	fas_GH4_36_S + kya_GH3_27_S
99.89%	926	fas_GH4_33_S + kya_GH3_7_S
99.89%	926	fas_GH2_10_S + fas_GH4_37_S
99.89%	926	fas_GH4_35_S + fas_GH4_39_S
99.89%	926	fas_GH1_12_S + fas_GH4_34_S
99.89%	926	fas_GH4_39_S + kya_GH3_28_S
99.89%	926	fas_GH4_34_S + kya_GH3_46_S
99.89%	926	fas_GH4_37_S + kya_GH3_46_S
99.78%	925	coal_CA1_3_S + coal_CA1_4_S
99.78%	925	eng_EG_22_S + eng_EG_23_S
99.78%	925	coal_CA1_2_S + coal_CA1_4_S
99.78%	925	coal_CA1_2_S + coal_CA1_3_S
99.68%	924	eng_EG_23_S + eng_EG_25_S
99.68%	924	eng_EG_22_S + eng_EG_25_S
99.57%	923	coal_CA1_3_S + coal_CA1_5_S
99.57%	923	coal_CA1_4_S + coal_CA1_5_S
99.35%	921	coal_CA1_2_S + coal_CA1_5_S
99.14%	919	coal_CA1_3_S + coal_CG_6_S
98.92%	917	coal_CA1_2_S + coal_CG_6_S
98.92%	917	coal_CA1_4_S + coal_CG_6_S
98.71%	915	coal_CA1_5_S + coal_CG_6_S
98.6%	914	eng_NG_15_S + eng_NG_18_S
98.06%	909	eng_EG_21_S + eng_EG_25_S
97.73%	906	eng_EG_21_S + eng_EG_23_S
97.73%	906	eng_EG_21_S + eng_EG_22_S
97.09%	900	eng_EG_21_S + eng_EG_24_S
95.36%	884	eng_EG_24_S + eng_EG_25_S
95.25%	883	eng_EG_22_S + eng_EG_24_S
95.25%	883	eng_EG_24_S + eng_NG_18_S
95.04%	881	eng_EG_23_S + eng_EG_24_S
94.71%	878	eng_EG_24_S + eng_NG_15_S
93.85%	870	eng_EG_21_S + eng_NG_15_S
93.1%	863	eng_EG_21_S + eng_NG_18_S
91.91%	852	eng_EG_25_S + eng_NG_15_S
91.8%	851	eng_EG_22_S + eng_NG_15_S
91.69%	850	eng_EG_23_S + eng_NG_15_S
91.15%	845	eng_EG_25_S + eng_NG_18_S
91.05%	844	eng_EG_22_S + eng_NG_18_S
90.94%	843	eng_EG_23_S + eng_NG_18_S
81.98%	760	coal_CG_6_S + coal_GA_26_S
81.12%	752	coal_CA1_4_S + coal_GA_26_S
81.12%	752	coal_CA1_3_S + coal_GA_26_S
81.12%	752	coal_CA1_2_S + coal_GA_26_S
80.69%	748	coal_CA1_5_S + coal_GA_26_S
80.26%	744	eng_NG_18_S + eng_NG_1_S
79.29%	735	eng_NG_15_S + eng_NG_1_S
76.48%	709	eng_EG_24_S + eng_NG_1_S
74.33%	689	eng_EG_21_S + eng_NG_1_S
72.38%	671	eng_EG_25_S + eng_NG_1_S
72.17%	669	eng_EG_23_S + eng_NG_1_S
72.17%	669	eng_EG_22_S + eng_NG_1_S
13.92%	129	coal_GA_26_S + eng_NG_1_S
1.29%	12	coal_CA1_5_S + eng_NG_1_S
1.29%	12	coal_CA1_4_S + eng_NG_1_S
1.29%	12	coal_CG_6_S + eng_NG_1_S
1.29%	12	coal_CA1_3_S + eng_NG_1_S
1.29%	12	coal_CA1_2_S + eng_NG_1_S
